HQHXFCWZAWRYDM-UHFFFAOYSA-N,CCC(C)(CC)CC(C)(CC)CC,144636,1:6|2:5|4:2
JPLZSSHKQZJYTJ-VOTSOKGWSA-N,CC/C=C/C(C)(C)C,5357261,1:4|2:1|4:1|6:1
WKTJXDHLMJKSGI-UHFFFAOYSA-N,C1CC(CC=C1)C2OCC3(CO2)COC(OC3)C4CCC=CC4,98143,27:4|2:6|3:4|4:1|6:2
LTINPJMVDKPJJI-UHFFFAOYSA-N,CC(C1OCC(O1)CO)I,21852,1:1|2:1|3:2|14:1|26:1|27:1|63:1
UYWQUFXKFGHYNT-UHFFFAOYSA-N,C1=CC=C(C=C1)COC=O,7708,9:5|12:1|23:1
KRHLOVNIMQCDSG-IBGZPJMESA-N,CO[C@H](CC1=CC=CC=C1)OCCCCCCCCC=C,5748751,2:7|3:1|5:1|9:5|12:1|24:1|25:1
CWJJAFQCTXFSTA-UHFFFAOYSA-N,CC1=CC(=C(C=C1)C(=O)O)C(=O)O,20310,9:3|10:2|11:1|42:2
LKDRXBCSQODPBY-ARQDHWQXSA-N,C1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O,24310,27:1|2:1|3:3|4:1|14:5
XVKJSLBVVRCOIT-UHFFFAOYSA-N,C(CI)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,74885,2:2|75:7|74:1|63:1
KVUQUKFVMFCAGO-UHFFFAOYSA-N,C1CCN2CCCCN(CC1)CCC2,145050,2:10|35:2
QSVQIPXQOCAWHP-UHFFFAOYSA-N,CC1CCC(C(C1)OC(=O)CC(=O)C)C(C)C,102565,1:3|2:3|3:4|18:1|22:1
NZRXKRWZTKRDRH-UHFFFAOYSA-N,CCCCCCC#CCCCCCCCC(OCC)OCC,3085484,1:3|2:12|3:1|66:1|25:2
UWZGPXOJVOOLSG-UHFFFAOYSA-N,C[Si](C)(C)OC(=O)CCCC(=O)O[Si](C)(C)C,521625,1:6|2:1|22:2|81:2
PJVWKTKQMONHTI-UHFFFAOYSA-N,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,54678486,2:1|70:1|9:9|10:2|13:1|14:1|77:1|18:1
UNMYKPSSIFZORM-UHFFFAOYSA-N,CCCCOCCOC=C,20207,1:1|2:3|5:1|25:2
OJOWICOBYCXEKR-UHFFFAOYSA-N,CC=C1CC2CC1C=C2,27756,8:1|1:1|2:2|3:2|6:1
UJVMVXJCVBXSAZ-UHFFFAOYSA-N,COC(=O)C1=CC=C(C=C1)C(=O)OC.C(CCCCC(=O)O)CCCC(=O)O.C(CO)O,6451710,1:2|2:8|9:4|42:2|77:2|10:2|62:1
JTCQPLINQYIRDZ-UHFFFAOYSA-N,C=C1C2CC3CC(C2)CC1C3,136684,2:5|3:4|7:1
QHMDKGRWJVOUFU-UHFFFAOYSA-N,C1=CC(=C(C=C1C(=O)N)N)Cl,88200,9:3|10:1|36:1|53:1|94:1
XLJQPXVBQNJNLW-UHFFFAOYSA-N,CN1CC1,14073,2:2|34:1
LMHHFZAXSANGGM-UHFFFAOYSA-N,C1C(CC2=CC=CC=C21)N,76310,9:4|12:2|30:1
LDOXTQYWWYXYSQ-UHFFFAOYSA-N,CCCCOC(=O)CC1=CC=CC=C1,31210,1:1|2:3|10:1|22:1|9:5
ZXSNKIFPONQIHP-WLHGVMLRSA-N,CC(COCC(C)O)O.C(=C/C(=O)O)\C(=O)O,44147763,1:2|2:1|3:1|101:1|6:1|42:2|14:1
VEKIYFGCEAJDDT-UHFFFAOYSA-N,C1=CC=NC(=C1)C2=CN=CC=C2,11389,38:2
CWLKTJOTWITYSI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC=C2F,9450,9:7|10:2|71:1
CJBQSBZJDJHMLF-UHFFFAOYSA-N,CCCCCC=CC(=O)OC,61313,1:2|2:4|77:1|6:1
HLPYGMSCWOQRJN-UHFFFAOYSA-N,CC1CC(C(C(C1)C)C)C,94276,1:4|2:2|3:4
KFJDHWCTDWNJTP-UHFFFAOYSA-N,C1=CC=C(C=C1)CCCCCCCCCCl,520293,9:5|2:7|12:1|44:1
WZEKHHYDVVXEED-UHFFFAOYSA-N,CCCCOC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,174812,1:1|2:2|53:5|10:1|25:1
PQIWIDSTJDBALT-UHFFFAOYSA-N,CC(=O)OCC1CCCCO1,95558,27:1|2:4|3:1|21:1
IXXLKTZOCSRXEM-UHFFFAOYSA-N,CN(CCC#N)C1=CC=CC=C1,66748,9:5|2:1|34:1|10:1|41:1
NLHRRMKILFRDGV-UHFFFAOYSA-N,CCCCCCCCCCC(C)CC,110848,1:3|2:10|3:1
UQSMMTFBNJUPGW-UHFFFAOYSA-N,C1=CC=C(C=C1)CSCCCl,78036,9:5|2:1|44:1|10:1|103:1
TVTUCESWFCLZQK-UHFFFAOYSA-N,CCC1=C(C(=CC=C1)C(C)C)N=C=O,4414673,1:3|9:3|10:1|12:1|109:1|13:1
DWAAPINKQXPQPD-UHFFFAOYSA-N,CC1=C2CCC3=C2C(=CC4=C3C=CC5=C4C=CC(=C5)F)C=C1,3056431,9:8|10:6|11:1|12:2|71:1
OSLBRLODERITIF-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=CC4=C(C=C5C=CC6=C7C5=C4C=CC7=CC=C6)C=C32,123028,9:16|10:12
GPFAJKDEDBRFOS-FKQDBXSBSA-N,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OCCN6CCOCC6)O[C@H]3[C@H](C=C4)O,5311356,2:5|3:3|4:1|6:1|9:2|10:3|12:1|34:1|14:1|35:1|25:1|26:1|27:1
XSKXEKKIOLQKBQ-UHFFFAOYSA-N,C1CC2C1C3CC2C=C3,138915,2:3|3:4|6:1
OFFBVHGPEBVOQQ-UHFFFAOYSA-N,CC1CCCC2=C1C3CCC2C3,145118,1:1|2:6|3:3|70:1
BBOCZFGVXFNCTC-UHFFFAOYSA-N,CC1=C(C=CC2=CC=CC=C12)O,95939,9:6|10:2|11:1|17:1
KKMZQOIASVGJQE-ONEGZZNKSA-N,C1=CSC(=C1)/C=C/C(=O)O,735981,42:1|107:1|6:1
ZYJUUZKDMZKDIS-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)OCC2C(C(C(O2)(COC(=O)C3=CC=CC=C3)O)OC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5,234985,2:2|3:2|4:1|9:20|10:4|77:4|14:1|26:1
SODPIMGUZLOIPE-UHFFFAOYSA-N,C1=CC(=CC=C1OCC(=O)O)Cl,26229,9:4|10:1|53:1|42:1|25:1
RTCUCQWIICFPOD-SECBINFHSA-N,C[C@H](C1=CC=CC2=CC=CC=C21)N,2724264,1:1|10:3|30:1|9:7
CEVDQIXIUFBEEK-UHFFFAOYSA-N,COC1(C2C=CC1C3C2C3)OC,139702,24:2|2:1|3:4|4:1|6:1
SJSRFXJWBKOROD-UHFFFAOYSA-N,C1CCC(CC1)C2(CCCCC2)C(=O)O,108911,2:10|3:1|4:1|42:1
JZGZKRJVTIRPOK-UHFFFAOYSA-N,CCOC(=O)C1=CC=CS1,76052,1:1|2:1|107:1|77:1
DJPZSBANTAQNFN-PXQJOHHUSA-N,CC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,92145,1:2|2:7|3:4|4:2|8:1|19:1|21:1
JPLZSSHKQZJYTJ-SREVYHEPSA-N,CC/C=C\C(C)(C)C,5357260,1:4|2:1|4:1|6:1
XJRHWVMSUNRDCA-UHFFFAOYSA-N,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,2776382,74:2|75:11
QUKOJKFJIHSBKV-UHFFFAOYSA-N,CCC(C)(C)C(C)(C)C,92723,1:6|2:1|4:2
UUTALBLZKWDFDU-UHFFFAOYSA-N,CCCCC=C1CCCC1,523536,8:1|1:1|2:7
GQPJSBQMFFGZAU-UHFFFAOYSA-N,CC(C)OCC(CCl)O,94290,1:2|3:1|44:1|101:1
IFVWLEMMYISKHW-UHFFFAOYSA-N,CC(C)CC1=C(C=C(C=C1)O)O,13951085,1:2|3:1|12:1|17:2|9:3
NCSZRNMVUILZEC-UHFFFAOYSA-N,C=C1CCC2=CC=CC=C12,136931,9:4|2:1|12:1|10:1|7:1
REFUZKMRSXPUBN-UHFFFAOYSA-N,CC1C2C3CC4C2C(=C)C5C1C3C45,142615,1:1|2:1|3:9|7:1
NYDCDZSEEAUOHN-OCOZRVBESA-N,CC/C(=C(/C1=CC=CC=C1)\C2=CC=C(C=C2)OCCNC)/C3=CC=CC=C3,3032890,1:1|2:2|70:1|9:14|10:4|25:1|31:1
SUCGJXDLZCDFRV-UHFFFAOYSA-N,CC1(CCCC1)C(=O)OC,138306,1:2|2:4|4:1|77:1
NZWIYPLSXWYKLH-UHFFFAOYSA-N,CCCCC(CC)CBr,86804,64:1|1:2|2:5|3:1
DQOHPSPKVODKLV-UHFFFAOYSA-N,CC(C)CC(C)(C)Cl,142038,1:4|2:1|3:1|46:1
APKSVDDENNTSHL-UHFFFAOYSA-N,CC1(C2CCC(C2)C1=C)C.COC1=CC=CC=C1O,172682,1:2|2:3|3:2|4:1|7:1|9:4|10:1|17:1|24:1
GRDDITZXHDRNNP-UHFFFAOYSA-N,CCCCC#CCCCCCCCCC#C,3085574,1:1|2:11|66:1|65:1
INQOMBQAUSQDDS-UHFFFAOYSA-N,CI,6328,1:1|63:1
LIUBOLYWYDGCSJ-UHFFFAOYSA-N,CC(C)(C)C(C(C)(C)C)(C(C)(C)C)O,142558,1:9|4:4|14:1
BDIVMECULLJBMU-UHFFFAOYSA-N,COC1CC23C(=CCN2CCC4=CC(=C(C=C34)OC)O)C=C1,622748,2:2|3:1|4:1|6:1|8:1|9:2|10:2|12:1|17:1|35:1|24:2
PDZGUDFYWJIFLV-UHFFFAOYSA-N,CC1=CCC(CC1)C(=C)C.C1=CC=C(C=C1)O,6455185,1:2|2:3|3:1|7:1|8:1|9:5|17:1
FZUUHEZQCQGYNX-UHFFFAOYSA-N,CCCCCCCCCCCC(C)C(=O)O,91169,1:2|2:10|3:1|42:1
DWJIJRSTYFPKGD-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)OC2=CC3=CC=CC=C3C=C2,66734,9:12|10:4|77:1
ZGXPHCSAAJGIJC-UHFFFAOYSA-N,CC(C)OC1CCCCO1,263170,27:1|1:2|2:3|3:1|26:1
XVULBTBTFGYVRC-FFADBYAMSA-N,C[C@]12CCCC(C1CC[C@@]([C@@H]2CC[C@](C)(C=C)O)(C)O)(C)C,73114,1:5|2:7|3:2|4:4|5:1|14:2
ANVCGYUJBUYFDC-UHFFFAOYSA-N,CCCCOC(=O)CCN(CCCO)CCC(=O)OCCCC,116990,1:2|2:10|35:1|22:2|14:1
LDDHMKANNXWUAK-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(=O)O)I,621640,9:3|10:2|11:1|42:1|63:1
AJPPKGMEHMXPMC-UHFFFAOYSA-N,COC(=O)CC1=CC=C(C=C1)F,2733233,1:1|10:1|71:1|22:1|9:4
NSQAXMRLBNXEHK-UHFFFAOYSA-N,CCCCCCCC(CCC)C1=CC=CC=C1,20654,1:2|2:8|13:1|9:5
SSAYTINUCCRGDR-OWOJBTEDSA-N,C1=CN=CC=C1/C=C/C(=O)O,736782,42:1|38:1|6:1
DHKCULIHTZBLSJ-UHFFFAOYSA-N,C[Si](C)(C)CC1=C(C(=C(C(=C1C[Si](C)(C)C)C[Si](C)(C)C)C[Si](C)(C)C)C[Si](C)(C)C)C[Si](C)(C)C,144040,1:18|12:6|81:6
LQGLNHNBYCRXIT-UHFFFAOYSA-N,C1=CC(=CC=C1N)OCCOCCOCCO,87790,2:2|36:1|9:4|10:1|25:2|100:1
SZHAWDAGEJWQJK-UHFFFAOYSA-N,CC1=CC(=CC(C1)(C)C)C,78453,8:2|1:4|2:1|4:1
GBCOTHPVQOTZKQ-UHFFFAOYSA-N,CCC(=O)C#C,140083,1:1|19:1|65:1
ZDPAWHACYDRYIW-UHFFFAOYSA-N,CC(=O)C1=CC=C(C=C1)F,9828,9:4|10:1|18:1|71:1
PMSHVORCBMOTBP-UHFFFAOYSA-N,CCOC1=C(C=C(C=C1)CO)OC,112741,1:1|9:3|10:2|12:1|14:1|24:1|25:1
NEDIAPMWNCQWNW-UHFFFAOYSA-N,CCCCCC1CC=CC(=O)O1,39914,1:1|2:5|3:1|77:1|6:1
ZIMKMIAIVORSSX-UHFFFAOYSA-N,CCOC1=CC(=C(C=C1)OCC)Cl,40273,1:2|10:2|25:2|53:1|9:3
DLMYFMLKORXJPO-FQEVSTJZSA-N,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SC[C@@H](C(=O)O)N,76044,4:1|103:1|9:15|10:3|42:1|30:1
XKZKQTCECFWKBN-UHFFFAOYSA-N,CCCCCC=CCCC(=O)O,93732,1:1|2:6|42:1|6:1
LYXCJGJSIWFKHZ-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(C=C(C=C2)O)O,11019578,9:8|10:2|17:2
BWTBHGDNJBIYAQ-UHFFFAOYSA-N,CCN(C)CCN(C)CC,66942,1:2|2:4|34:2
BTOYCPDACQXQRS-UHFFFAOYSA-N,CCSC(C(C(C(C(CO)O)O)O)O)SCC,95420,1:2|2:1|3:5|14:5|103:2
KDFFXYVOTKKBDI-UHFFFAOYSA-N,CCNC1=CC=CC2=CC=CC=C21,67043,32:1|1:1|10:3|9:7
ZACLMVYBDSHRDN-UHFFFAOYSA-N,CC1CCCC(CC1=O)(C)C,14565970,19:1|1:3|2:3|3:1|4:1
DCYGAPKNVCQNOE-UHFFFAOYSA-N,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)O,68992,9:15|10:3|4:1|42:1
NGSWKAQJJWESNS-ZZXKWVIFSA-N,C1=CC(=CC=C1/C=C/C(=O)O)O,637542,9:4|10:1|42:1|6:1|17:1
INAMEDPXUAWNKL-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCN,106416,1:1|2:17|29:1
MNAZMNQDNRWXGD-UHFFFAOYSA-N,C1CCC2C3C2C3C1,142070,2:4|3:4
MEPOOZLETHNMSR-UHFFFAOYSA-N,CCCC(=O)OCC1=CC=C(C=C1)OC,243675,1:1|2:1|9:4|10:1|12:1|22:1|24:1
RJSHZZLJYZOHRU-UHFFFAOYSA-N,CC(=CC(=O)OC)OC,252034,8:1|1:2|77:1|24:1
ICMWSAALRSINTC-UHFFFAOYSA-N,C=CC(C=C)O,70204,3:1|5:2|14:1
XEZVDURJDFGERA-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCC(=O)O,17085,1:1|2:21|42:1
UYRPOMMBPQHVMN-UHFFFAOYSA-N,CC1=CC(=C(C=C1CCl)C)CCl,80530,9:2|10:2|11:2|44:2
CSZKNSMAMITXAD-UHFFFAOYSA-N,CC1CCC(C(C1)OC(=O)C(C)C)C(C)C,109319,1:5|2:3|3:5|77:1
PVHMYONDAPXJSB-UHFFFAOYSA-N,COC(=O)C1=CC=C(C=C1)C=CC(=O)O,86881,1:1|6:1|9:4|10:2|77:1|42:1
SOYXMIFOQRQXKU-UHFFFAOYSA-N,C1CC2=CCC(=CC2)CCC3=CCC1=CC3,141260,8:4|2:8
XKEDIGAHBBTICC-UHFFFAOYSA-N,C1CC2C3CC(C=C3)C(C1)C2O,144383,2:4|3:5|14:1|6:1
QRMPKOFEUHIBNM-UHFFFAOYSA-N,CC1CCC(CC1)C,11523,1:2|2:4|3:2
QRZHVKCGHWXXRG-UHFFFAOYSA-N,C1=CC2C=CC(O2)C=C1,138942,26:1|3:1|6:3
SHXBXUJGKPPUOS-UHFFFAOYSA-N,CCC(C1=CC=C(C=C1)OC)C(=O)O,34657,1:1|2:1|9:4|10:1|13:1|24:1|42:1
BTAGRXWGMYTPBY-UHFFFAOYSA-N,C1=CC(=C(C(=C1C2=C(C(=C(C=C2)Cl)Cl)Cl)Cl)Cl)Cl,38018,9:4|10:2|53:6
SHGAZHPCJJPHSC-UHFFFAOYSA-N,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,5538,1:5|2:3|4:1|70:1|6:2|8:2|42:1
JOVGLRSLWFSVNB-UHFFFAOYSA-N,CC1CC=CC1C,91985,1:2|2:1|3:2|6:1
BCGWQEUPMDMJNV-UHFFFAOYSA-N,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,3696,1:1|2:2|35:1|9:8|10:2|12:2|34:1
LDNMSCDSUKAAMZ-UHFFFAOYSA-N,CCCCCCC(CCC(=O)OCCl)Cl,572570,1:1|2:6|44:1|45:1|22:1
YXIRXGTXIVOOCN-UHFFFAOYSA-N,CC(=C1C(C2=CC=CC=C2N1C)(C)C)C,144987,1:4|34:1|4:1|70:1|9:4|10:2
FLZDKBHAUILYAZ-UHFFFAOYSA-N,CCOC1=CC(=O)OC2=CC=CC=C21,688703,1:1|8:1|9:4|10:2|77:1|25:1
LZUSKSPGLBOIOA-UHFFFAOYSA-N,CCCCCCCCCCCCCOCCCNCCCN.CCCCCCCCCCCC(=O)N(C)CC(=O)O,44147337,32:1|1:2|2:25|42:1|98:1|25:1|29:1
QIKFHKJUSSWJJF-UHFFFAOYSA-N,CC1CC(CC(C1)O)CC2CC=C(C2(C)C)C,172905,1:4|2:5|3:4|4:1|8:1|14:1
ZRYCZAWRXHAAPZ-UHFFFAOYSA-N,CCCC(C)(C)C(=O)O,14455,1:3|2:2|4:1|42:1
JUHYOIKJCUMOSQ-QJGAVIKSSA-N,CCCCCCCCCCCCCCCC(=O)OC1=CC=C(C=C1)/C(=C(\CC)/C2=CC=C(C=C2)OC(=O)CCCCCCCCCCCCCCC)/CC,3034511,1:4|2:28|70:1|9:8|10:4|22:2
CSVCVIHEBDJTCJ-UHFFFAOYSA-N,C1=C(C=C(C=C1C(F)(F)F)Br)C(F)(F)F,67602,64:1|9:3|10:3|74:2
ROVCYTFOTIPNGX-UHFFFAOYSA-N,CC1CC(=CC(O1)C2C3CCC(C3)C2(C)C)C,172922,1:4|2:4|3:4|4:1|8:1|26:1
ATVJXMYDOSMEPO-UHFFFAOYSA-N,C=CCOCC=C,11194,25:1|2:1|5:2
YXLFQKUIZVSIEP-UHFFFAOYSA-N,CCCC1=CC(=C(C=C1)OC)OC,123233,1:1|2:1|9:3|10:2|12:1|24:2
WKVJBYKFGNVWLM-UHFFFAOYSA-N,COC(=O)C1=CC(=C(C=C1)N)Cl,1515284,1:1|36:1|9:3|10:1|77:1|53:1
HCEKYXXNVJXAIF-UHFFFAOYSA-N,CCOC1=C(C=CC=C1C)C,141313,1:1|10:1|11:2|25:1|9:3
GZCPEUOCUUNCLZ-UHFFFAOYSA-N,CC1=CC(=CC=C1)NCCO,66886,32:1|2:1|9:4|10:1|11:1|14:1
OWESKDKDULSMLC-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Cl)N)CC2=CC(=C(C=C2)N)Cl,77431,9:6|10:1|12:1|53:2|36:2
WLKDGTSPGJVXQE-MURFETPASA-N,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCCCCCC(C)C,6454781,1:3|2:18|3:1|22:1|6:2
QUKRJOOWAUJXJN-UHFFFAOYSA-N,CC(C)CCCCl,523764,1:2|2:2|3:1|44:1
UTVNSHXHFRIXMM-UHFFFAOYSA-N,CCOC(=O)C1(CCC1)Br,97595,64:1|1:1|2:4|4:1|77:1
GCQYIRWYCIIVNE-UHFFFAOYSA-N,C12C3C4C1C5C2C3C45Br,143611,64:1|3:7|4:1
VXQUABLSXKFKLO-UHFFFAOYSA-N,C=CC=CC=CC=C,137023,5:2|6:2
VGSUDZKDSKCYJP-UHFFFAOYSA-N,CC(C)CCCC(C)CCBr,137914,64:1|1:3|2:5|3:2
OOGRAMOPTBMVKO-UHFFFAOYSA-N,C[Si](C)(C=C)O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)O[Si](C)(C)C=C,87707,1:4|5:2|9:10|10:2|81:1|84:2
LSJZMBVEVGYTAG-UHFFFAOYSA-N,CCCC(C)(CCC)C(C)C,23385045,1:5|2:4|3:1|4:1
OHUPNQLVYHKRRT-UHFFFAOYSA-N,C(CCCO)CCO.C(CCC(=O)O)CC(=O)O.C(COCCO)O,44150689,2:12|100:1|42:2|14:3
WPRYUWYMOZQHIY-UHFFFAOYSA-N,CCCC(CCC)C(=O)OC,519972,1:3|2:4|3:1|77:1
HRPZGPXWSVHWPB-UHFFFAOYSA-N,CCCCCCCCCC(=O)OCCCCCCCC,75321,1:2|2:14|22:1
DTLBRJVRUQMSQN-UHFFFAOYSA-N,CCC(C)(C)CC(C)(C)C(C)C,53428836,1:7|2:2|3:1|4:2
NWODYZCQADERLP-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCNC(=O)C=CC(=O)O,102371,96:1|1:1|2:16|42:1|6:1
ZQPPMHVWECSIRJ-UHFFFAOYSA-N,CCCCCCCCC=CCCCCCCCC(=O)O,965,1:1|2:14|42:1|6:1
BBYBIYKXQDROIM-UHFFFAOYSA-N,C(C(Cl)Cl)(C(C(Cl)Cl)(Cl)Cl)Cl,37024,48:2|49:1|45:1
OHRHVZHBCVRRJO-UHFFFAOYSA-N,COC(=O)C1C(=C1C2=CC=CC=C2)C3=CC=CC=C3,139049,1:1|3:1|70:1|9:10|10:2|77:1
MBFDHESEJDXGPW-UHFFFAOYSA-N,CN1C2CCC1CC(C2)OC,140091,24:1|2:4|3:3|34:1
QJMLZAWFWIPNOD-UHFFFAOYSA-N,CCC1COC(N1)(C)CCC(C)C,5105001,1:4|2:3|3:1|4:1|33:1|27:1
SUGIOGWYXCYSMP-UHFFFAOYSA-N,CC(C)C(C=C(C)C)O,558895,8:1|1:4|3:2|14:1
LKVVIADCTAYVMJ-UHFFFAOYSA-N,C1CC=C2CCC2=C1,142585,8:2|2:4
YHVUXVJMFMUNKX-YQMHJARZSA-N,C/C/1=C\C=C\C=C\C=C\C=C\CC(CC(CC(CC(CC(=O)CC(CC(CC(=O)CCCCCCCC(OC1=O)C(C)C)O)O)O)O)O)O,6444203,1:3|2:13|3:8|6:4|8:1|77:1|14:6|19:2
RCYMPYMITUEHOJ-UHFFFAOYSA-N,COC1=C(C=CC=C1F)N,581109,24:1|9:3|10:1|36:1|71:1
JIFCVUWJQMDNTN-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)OCCCCCC,170623,1:2|2:16|22:1
QEHXDOJPVIHUDO-UHFFFAOYSA-N,C1=CC=C(C(=C1)CO)F,67969,9:4|12:1|14:1|71:1
HIYJITNRZNSQGH-UHFFFAOYSA-N,CCC(=O)OC1(CCC(C1C)C(=C)C)C,113511,1:4|2:2|3:2|4:1|7:1|22:1
JFAXJRJMFOACBO-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)O,75549,9:9|10:2|77:1|17:1
HBNHCGDYYBMKJN-UHFFFAOYSA-N,CC1CCC(CC1)C(C)(C)OC(=O)C,6631,1:3|2:4|3:2|4:1|21:1
IKWUOLSMNASVPR-UHFFFAOYSA-N,C1=CC=C2C=C3C=C4C(=CC3=CC2=C1)C5=CC=CC=C5C6=CC7=CC8=CC=CC=C8C=C7C=C64,136035,9:20|10:14
CVCLDEPKPXKLLE-UHFFFAOYSA-N,CC1=CCC(C1(C)C)C=CCC(C)O,106806,1:4|2:2|3:2|4:1|6:1|8:1|14:1
FNOHQQGLFJNORN-UHFFFAOYSA-N,CC(C)(CCCCCCC(C)(C)O)O,140879,1:4|2:6|4:2|14:2
WSMYVTOQOOLQHP-UHFFFAOYSA-N,C(C=O)C=O,10964,2:1|20:2
OHMBHFSEKCCCBW-WDSKDSINSA-N,C[C@@H](CC[C@H](C)O)O,6950288,1:2|2:2|3:2|14:2
ICIJWOWQUHHETJ-UHFFFAOYSA-N,C1=C(C=C(C=C1Cl)Cl)CN,457602,9:3|10:1|29:1|53:2
QMKUYPGVVVLYSR-UHFFFAOYSA-N,CCCOC(=O)C(C)(C)C,138418,1:4|2:2|4:1|77:1
SMVZPOXWOUHGQI-UHFFFAOYSA-N,CCCCCCCC(CC)Cl,13844,1:2|2:7|45:1
YOVSPPKJDDWJML-UHFFFAOYSA-N,CC(C)(C)C(C1=CC=CC=C1)(C2=CC=CC=C2)O,137142,1:3|10:2|4:2|14:1|9:10
FXVKXNAXJZIDLF-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)C)C(C(=O)N)N(CC(=O)O)CC(=O)O)C,20130725,2:1|35:1|9:2|42:2|11:3|13:1|94:1
SUVYZSWABJDNFR-UHFFFAOYSA-N,CCCC(CCC)CCCCC(CCC)CCC,283509,1:4|2:12|3:2
XGHHHPDRXLIMPM-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)C=CC2=CC=CC=C2,13284,1:1|10:3|34:1|6:1|9:9
XIDFXORSALFWOP-UHFFFAOYSA-N,C1CC2=CC=CC3=C(C=CC1=C23)Cl,97507,9:5|10:2|12:2|53:1
ZGPCRVNHYNSDIH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCBr,245145,64:1|1:1|2:23
HVOYZOQVDYHUPF-UHFFFAOYSA-N,CNCCN(C)C,67338,1:1|2:2|34:1|31:1
DXKMHDQQRQRYCI-UHFFFAOYSA-N,CCCCOC(=O)C1=CC=C(C=C1)OC,96168,1:1|2:3|9:4|10:2|77:1|24:1
XJGMLRCIWIZTKI-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,246794,10:6|74:6
FRGXNJWEDDQLFH-UHFFFAOYSA-N,CC(C)C1=CC=NC=C1,69674,1:2|3:1|38:1
ATWISEHEXAEGKB-UHFFFAOYSA-N,CCCCCCCCCCC(C)(C)C,19985548,1:4|2:9|4:1
BNDDTWKJQMCKBA-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCC1CCCC2(C1)CCCC2,137538,1:1|2:23|3:1|4:1
BAKGUOSIFRQDLJ-UHFFFAOYSA-N,CCCCOC(=O)CC1=CC=C(C=C1)N(CCCl)CCCl,47877,1:1|2:4|35:1|9:4|10:2|44:2|22:1
CYCUQBHCRPDWQM-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OCC(CO)(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCC,105856,1:3|2:31|4:1|22:3|14:1
MJLYFFRRKQGUDV-UHFFFAOYSA-N,CC(C)SCCC1=CC=CC=C1,143183,103:1|1:2|3:1|12:1|9:5
BXYWKXBAMJYTKP-UHFFFAOYSA-N,C(CS)C(=O)OCCOCCOCCOCCOC(=O)CCS,111689,25:3|2:5|60:2|22:2
AHUWMUAVZFJTOC-UHFFFAOYSA-N,C(C=CCl)Br,19530,64:1|2:1|69:1|6:1
FBWWGYIEJGQWJP-UHFFFAOYSA-N,CCC(C)(C)C(C)(C)O,141007,1:5|2:1|4:2|14:1
YYZUSRORWSJGET-UHFFFAOYSA-N,CCCCCCCC(=O)OCC,7799,1:2|2:6|22:1
OMLUZGAUTCIZLU-UHFFFAOYSA-N,CCCCCCC=CC#C,137722,1:1|2:5|6:1|65:1
PAXNHQZTZQFBPC-UHFFFAOYSA-N,CC(=CN1CCCC1)C,137584,8:1|1:2|2:3|35:1
